"Speaker","Start time","End time","Duration (in sec)","Utterance"
"Speaker 4","9:50","13:38","227.6885937500001","Probiert hab. Das müssen wir jetzt irgendwie entscheiden ähm was is das Patrick ist es ein Job Interview ist eine faire Meeting is es im teammeeting ist es da ne politisches Interview mit irgendein Politiker ist. Diskussion von äh von Trump und ko und Wer will was daraus Wer will Informationen rausziehen. Und übersetzen das eine was wir vielleicht noch diskutieren sollten das zweite ist. Ähm. Könnt ihr den Begriff ghosting. Jumping out of the Box. Ähm das ist so die Idee dass es ähm so sogenannte disruptive Technologien gibt oder destruktive Erneuerung die quasi mit den Konventionen brechen und was ganz neues entwickeln. Aber das gleiche Problem lösen also typisches Beispiel ist Air BNB die das Problem gelöst haben ich muss irgendwo übernachten und die nicht ein neues Hotel gebaut haben mit etwas größeren Zimmern sondern ein ganz neues Konzept. Wie du irgendwo übernachten kannst oder uber das Problem gelöst haben Wie komme ich von A nach b und mich einfach ein neues Taxi Unternehmen irgendwo aufgebaut haben und dann überlegt haben mit neuen Methoden mit den verfügbaren Mitteln? Wie kann man das eigentlich schlau lösen? Und ich glaub das ist jetzt eine Chance wo man sagen kann ich hab Meeting ich hab da Texte und bis jetzt schreiben Leute Meetings Amis a Meeting minutes setzen einfach hin und schreibe entweder strukturierte warum Truppe etwas gelaufen ist in Meeting. Aber das ist einfach bald bis jetzt nicht automatisch war das jetzt automatisch machen und zum Beispiel Setting haben Ich möchte gerne. Einen nicht Teilnehmer informieren über das Meeting Wie kann ich das eigentlich schlau machen sodass er in minimaler Zeit in maximal über gekriegt. Und. Die Idee die wir ursprünglich mal hatten die ich auch in der letzten Arbeit noch so ein bisschen verfolgt habe war wir erzeugen einen Text wie ein normales Meeting mit eine zusammen Fassung der fließtext hintereinander Weg ist und sagt was passiert ist. Das ist aber nicht irgendwas neues und dann wird bauen das nach der Mensch bis jetzt in den Letzten 100 Jahren gemacht hat. Schlauer wäre vielleicht zu überlegen mit all den Methoden Wir haben was können wir jetzt eigentlich machen um einen schnellen Überblick zu geben über ein Meeting. So dass man seine informationsbedürfnis gestillt hat. Einfach so für wen machen wir das eigentlich das zweite war die Aufforderung mich einfach in den Standard O Meeting Protokoll Punkt Bitch please Access zu denken sondern wirklich zu überlegen. Für den use gehst du gleich aus ixen was könnte man eigentlich cooles machen viell und was könnte man irgendwie neu und revolutionär destruktiv Andenken was ganz anders ist als bisher aber vielleicht viel mehr hilft. Jetzt hab ich irgendwie erschlagen. "
"Speaker 2","13:40","13:40","0.3113437499999918","Zu. "
"Speaker 1","13:40","14:27","46.64999999999998","Deinem ersten Punkt also Ich denke auch dass der Anwendungsfall für Personen die nicht Wissen um was es ging oder nicht mehr wissen was es ging das sicher der idealste ist. Mhm und denke dass wir sicher auf dem quasi auf dieser Annahme weiterarbeiten werden. Das ist auch spannend für beispielsweise Interviews die publiziert werden weiß jemand was gesprochen wurde aus der Interview und die andere Person ja also denke ich dass der Anwendungsfall dass jemand nicht weiß um was es da ging wahrscheinlich der breiteste ist. Denk ich auch vermietet jemand abwesend war Wie kann in 1015 Sekunden einen Überblick bekommen was gesprochen wurde. Mhm so grob gesagt. "
"Speaker 5","14:27","15:08","41.22000000000003","Ja. Also vielleicht noch ein anderes Projekt also wenn die um hätte News Geld vielleicht ein bisschen äh herauszukristallisieren per sie denn die Leute überhaupt die Industrie jetzt benutzen. Und was machen die damit und was brauchens für was brauchen Steam. Also und vielleicht gibt es so wie ne ne auch nen Richtung wo wo dann irgendwie praktikabel ist und tatsächlich auch jetzt äh das Produkt an die hilfreich ist. Aber ich kann mir 100 use Case vorstellen sind sie alle Mega cool also die Frage wie entscheidet man das auf welcher Grundlage oder. "
"Speaker 4","15:08","16:35","87.06999999999994","Und. Also genau die Frage kann ich äh ziemlich beantragen Wir haben noch keine User die wirklich effektiv das nutzen das heißt Wir haben irgendwie ein paar Journalisten diesmal ausprobiert haben die gesagt haben ist cool. Aber auch das noch nicht regelmäßig benutzen weil wir halt vor allem Schweizer Journalisten angesprochen haben die alle schweizerdeutsch brauchen Wir sind noch in so einer warteposition glaub sobald der Schweizer durch haben wird das anders sein. Äh in Deutschland haben wir noch keine Kunden angesprochen die USA die wir hatten bis jetzt ähm sind völlig abstrus äh Wir haben mal einen filmschaffenden gehabt ein Regisseur. Ein Regisseur sorry und die hat ganz viele Filmaufnahmen musste dann ihren Kater sagen welche filmaufnahme zusammenschneiden soll und hat dafür unser Tool benutzt um das zu transkribieren um dann zu gucken wo welche filmaufnahme. Anfängt und endet ähm in den Text um dann zu sagen jetzt musst du mir Sekunde 13 bis 25 zusammenschneiden mit Nach 2 Minuten. Voll die ist einfach sequentiell durchgegangen sagt dem Teil will ich haben den nicht voll die fand das Mega cool aber sie hat gesagt sonst muss sie halt das Video vor und zurückspulen. Wie sie den Kunden genau weiß wo es geschnitten werden soll so konnte sie einfach auf den Knopf Dr.ücken und? "
"Speaker 5","16:38","16:40","2.3655937500000164","Okay sag mir mal das ist so nett Käse. "
"Speaker 4","16:40","18:45","124.1312187499999","Echt nicht die die die die die einzige wirklich produktiv schon benutzt hat ansonsten aber das Setting ist tatsächlich. Ähm das worauf wir Zielen primär ist ein Journalist ein Interview macht ne Stunde lang und Hintern transkript aber das ist so der braucht das transkript der hat das gemacht das Interview der kennt das in und auswendig der setzt sich eine Stunde später hin und schreibt was. Und will einfach den Text nachlesen können das ist ziemlich klar. Das wo ich gerne hin möchte deswegen fragt sag ich jetzt ein bisschen das wo ich gerne hin möchte ist tatsächlich Business Meetings mhm. Und zwar die Arbeit die eine Sekretärin Sekretär macht im Anschluss ich schreib eine zusammen Fassung und die wird irgendwo auf dem Server abgelegt und niemand liest sie. Ja also ich ich glaub Es gibt 3 Arten von Anwendungen von den Meeting Minuten Zusammenfassung der erste ist ich schreib eine Zusammenfassung der entscheide. Damit hinterher alle zustimmen können dass die Entscheidung waren das ist so ein bisschen abhaken und absichern dass alle irgendwie da zugestimmt haben das zweite ist die schreibt zusammen Fassung die an den Chef oder an nichtteilnehmer geht. Das dritte ist ich schreibe zusammen Fassung die archiviert wird damit man hinterher so ein bisschen äh Finger painting machen kann wenn irgendwas schief gelaufen ist dass man sagen kann okay ich hab das doch damals schon in der Meeting gesagt sie hat nicht auf mich gehört. Weil die ist kein Mensch mehr. Die ganzen zusammenfassen Es gibt ganz viele zusammen Fassung die abgelegt werden die kein Mensch anschaut. Ähm wo ich nicht genau weiß warum man die eigentlich macht wo man jetzt sagen könnte wenn ich sowieso die aufnahmen speichern die transkripte dann brauch ich zusammenfassen gar nicht mehr weil ich kein hinter der nachgucken Wer dann was wo gesagt hat. "
"Speaker 5","18:45","19:34","48.772468750000144","Mhm also die sind in der Realität in meiner Erfahrung sind Diese 3 Arten von von skripten Signal sind genau das gleiche also Es gibt einfach ein ein transkript oder ein Protokoll ich sag mal Protokoll ist jetzt mal Protokolle Protokolle nicht transkript. Von der Art stichwortartige Zusammenfassung von äh Peter hat das gesagt in stichworten bla bla bla so einfach chronologisch durch Gespräch durch oder das ist ja das was du sagst. Als Sekretärin Sekretärin typischerweise erfasst mhm ähm ja und das ist ja jetzt auch das was wir jetzt so ein bisschen dahin gesteuert habt also mit dem keyword extraction für jeden Kommentar. Und ähm. Genau. "
"Speaker 4","19:34","19:38","3.6099999999999","Also. Also Es gibt Schon 2 ich finde wenn. "
"Speaker 5","19:38","20:46","68.3900000000001","Wir also ich ich finde super wenn man zum Beispiel sagt okay wir machen Business Meetings weil dann haben wir schon die Domäne irgendwie dann haben wir nicht meine wissen wo wir arbeiten äh quasi das finde ich gut. Und dann in der nächste schritt für mich wäre dann zu bringen ja eben was ich der Jungs Gäste dabei braucht das und ich glaub. Für mich persönlich ähm wenn ich wenn ich jetzt zum Beispiel nicht dabei war aber auch oder irgendwas anschauen von 14 Wochen wird so wichtig zu wissen was sind die Dinge die besprochen wurden oder falsch entscheidet. Mich betreffen ich will ja eigentlich nur wissen was mich angeht und aus diesem aus diesem Meeting ist also ja und sonst irgendwas diskutiert dass ich mir das alles egal ja. Also. Aber sie ist wahrscheinlich auch. Ziemlich schwierig denke ich dass das irgendwie äh hinzukriegen war klar wenn du wenn ich mit namentlich erwähnt werde okay dann ist klar aber wenn jetzt irgendwie ne gruppenzugehörigkeit ist so ja die wissenschaftlichen Mitarbeiter das wäre dann ich. Da muss man wissen dass ich zu den wissenschaftlichen Mitarbeiter. "
"Speaker 4","20:47","24:52","245.0300000000002","Genau so Personalie fizierte äh mit den Protokolle sind wahrscheinlich dann nochmal ne Stufe mehr aber ähm ich glaub was man schon unterscheiden muss Es gibt ja verlaufsprotokolle. Ja geht so der hat was gesagt was war die wichtigen Themen und so und Es gibt die ergebnisprotokolle war nur drin steht der dann muss nächste Woche Kaffee mitbringen Punkt aha. Ja und ähm. Mein Ergebnis Protokolle sind was anderes sie sind auch einfach verdient sorry. Die sind auch einfach anzufertigen weil da geht irgendwie nur darum nur die Fotos zu erkennen und die Entscheidung und das irgendwie aufzuschreiben das ist auch typischerweise das Wasser in 5 Minuten hast ja. Ja also dieses verlaufsprotokoll über wurde gesprochen äh ähm ist ein ganz anderes Setting nochmal. Ah das is irgendwie mühsam anzufertigen ähm äh verstanden steht noch Leute Stunden rein. Aber Ich denke so die also vielleicht noch. Ids gibt dann tatsächlich hinter Auch 2 Anwendung von so einem Protokoll das eine ist ich will mich informieren was gelaufen ist so wie der dann sagt Ich war nicht dabei das anderes ich muss nochmal was nachschauen Ich möchte gern den Überblick haben und das irgendwie nochmal was finden. Also. Suchen und und Überblick kriegen Sind 2 verschiedene Sachen und Ich glaube wir können da also beides hat sinnvolle Anwendung viell. Denn gerade diese Szenario ich will noch mal nachschauen was wir damals entschieden haben was wir damals diskutiert haben viell irgendwelche begrifflichkeiten nochmal suchen oder so ist genauso eine sinnvolle Anwendung. Vielleicht noch ganz kurz bevor du meine festlegen wenn so ein Journalist natürlich ein Interview macht dann gehts bei ihm auch darum ähm schnell Sachen wiederzufinden also das ist eher so in der Richtung vom letzten Mal. Ja meine Stunde transkript das sind Ungefähr 10 DIN A4 Seiten Hintereinander Weg 10 1.000 Wörter und jetzt will ich wissen Wann haben wir jetzt eigentlich äh über das Thema Wahlen gesprochen. Oder wahlmanipulation jetzt kann ich natürlich mit Kontrolle 11 das Wort suchen aber wenn ich sozusagen das ganze irgendwie komprimiert darstellen kann und und irgendwie so mit den Top Hits dadurch gehen und in 2 Sekunden sie auch da ging es um Wahlen zu diesem jenes. Ähm ist natürlich hilfreich. Ich glaub trotzdem wir sollten irgendwas nehmen wo wir selber auch ein bisschen Ahnung haben oder eine Vorstellung was wir erwarten würden oder wo wir sagen würden wenn es das gibt dann würde ich das benutzen. Und was mir da einfällt ist sowas Wie ist Pia Meeting ne werdet nicht immer Alle 3 teilnehmen würde es da etwas geben wo er sagte Wir nehmen das auf und hinter guck ich eben rein und was würde ich dann daran erwarten. Bisschen wieder dann sagt wo geht um meinen Teil wie finde ich das raus. Ähm die Alternative ist sowas wie teammeetings dass wir jede Woche haben dann nehmen wir 10 Leute teilen meistens sind nicht alle da und hinterher muss ich nochmal Mail Schreiben an alle wo ich sage was wir besprochen haben. Also sorry Ärger ich mich dann immer wieder oder ich mach es nicht und dann kriegen wir heute nicht mit dass sie jetzt irgendwie die Buchung ihrer Stunden anders machen müssen weil. Es gibt kein Protokoll. Also das ist irgendwie so ein Setting jemand war nicht dabei ist Mega spannend finde ich. Für Business Meetings. Jetzt nehme ich mal Bea Meetings auch als Business. "
"Speaker 1","24:52","26:50","117.74046874999976","Meetings. Ja also ein paar gute Punkte denk ich aber. Ich glaube du hast ja schon mal eine Arbeit im Bereich gemacht wo es darum ging tust zu extrahieren mhm genau und Ich denke. Eine Zusammenfassung eines Business Meetings muss wahrscheinlich eine ziemlich hohe Genauigkeit haben. Also es ist ziemlich relevant dass das was da rauskommt wirklich auch so war quasi dass die Leute einen Mehrwert haben nicht plötzlich verwirrt sind von einem transkript oder eine zusammen Fassung mhm und auch quasi noch viel dann in welchem Teil ginge. Ähm Ich glaube der Name erwähnt wurde dann ist das relativ simpel aber wie dann quasi ein gegenbeispiel gebraucht hat wenn nur eine Gruppe von Personen erwähnt wird also Ich denke quasi das Business Meeting Setting. Das lässt nicht so viel Spielraum quasi für Fehler. Außer es ist mir relativ wichtig dass ich ein Meeting transkript habe das genau ist das ich weiß worum ging es Wer für wen wurde was quasi entschieden Wer ist für was jetzt ja einfach so quasi das ziemlich exakt sein muss dass ich wirklich. Davon überzeugt bin einen Mehrwert habe. Und Ich denke dass das vermutlich eine relativ große Challenge auch ist. Ausgeht darüber bis quasi ein Protokoll ist für Tattoos oder so Action Items oder das wirklich gerade ein transkript ist Wer hat was gesagt. Ich denke das muss man auch noch quasi. Durch denken was hier praktikable wäre und was die fehlertoleranz ist der Leute die das zu sehen bekommen ja. Dass sie zu meine Gedanken gerade. "
"Speaker 2","26:57","28:02","64.50131250000004","Ja also für mich wären eigentlich schon Business Meetings am interessantesten also Ich denke nicht dass ich. Äh eben äh Interviews auswerten oder vielleicht in einem Interview noch mal nachschauen wo hat er was gesagt das wäre etwas für Journalisten aber bei Business Meetings Kind könnte ich jetzt auch sagen dass. ÄHWäre eigentlich ein äh sehr sinnvoll für mich oder. Wo ich mich jetzt am Essen sehen kann dass ich das wieder äh anwende oder benutze aber ja wie Pascal schon gesagt hat dieses sehr schwierig ein so ein bisschen? Mit den aufzusetzen oder ein transkript oder eine zusammen Fassung die sehr genau ist und Ich denke da ist es schon sehr schwierig denk ich. Weil es ist schon wichtig dass ich aus dem Meeting eben diese wichtig also diese Information herausnehmen was was zu tun ist. "
"Speaker 5","28:06","28:24","18.323031249999758","Ja also nur weil ich nicht mehr Weg lösen könnten sie ist kein Grund es nicht zu tun das ist der Bachelor Arbeit und Forschung also ich meine äh Hallo erwartet hier niemand irgendwie Google Resultate oder wie weiß ich was es geht immer darum zu schauen. Also du schon. "
"Speaker 2","28:28","28:35","7.392781250000098","Aber also sonst wäre sicher denk ich am interessantesten oder für mich jetzt persönlich an Business Meeting. Ah. "
"Speaker 4","28:36","32:27","231.8709375000003","Okay. Also nehmen wir doch mal also ich find Business Meetings immer noch ein sehr weiter Begriff also der Griff der wen ähm ich meine was ich mir gut vorstellen kann es jetzt im teammeeting also von mir aus das Bea Meeting hier oder das Team Meetings. In der heute Andi diskutiert und ein paar Themen Chef sagt irgendwie paar Sachen die neu sind in der Administration und das irgendwie niemand neu eingestellt wird und der Donner hat gekündigt wird und aha sorry habe viel wichtiger. Nachmittag genau und jetzt war jemand nicht dabei. Und will wissen was gelaufen ist. Ich glaub nicht dass man dann sagen kann das und das sind die Entscheidung gewesen und das ist abschließend ja. Aber Ich glaube man kann. Das Meeting darstellen also darstellen im Sinne von dem zeigen wo vermutlich spannende Punkte für ihn waren. Ach für den nichtteilnehmer also stell mir vor ich Krieg danach ich hab noch ein Master Studenten mit dem ich das heute morgen auch schon gesprochen deswegen hab ich so ne ganz grobe Idee ich Krieg danach irgendwie so eine Art PDF. Also entweder Peter statisch oder interaktiv Tool Interactive natürlich viel cooler weil der Stadt spät und da steht drauf in dem Meeting waren folgende Personen ähm das Meeting ist so verlaufen dass am Anfang Person x. 30 Minuten Monolog geführt hat und da ging es um Folgende 3 Themen und danach haben dann die 2 Teilnehmer B und C noch ne heiße Diskussion Geführt 5 Minuten mit dem Schlagabtausch zu Folgenden 5 stichpunkte. Ah da weiß ich schon ungefäHerr was gelaufen ist und dann kann man irgendwie sagen okay die. Action Items ****** die wir erkannt haben automatisch sind Folgende 5 statements. Das sind alles die Wörter wo das Wort to do machen oder Action alten vorkommt. Und Es gibt irgendwie so ein zeitlichen Verlauf folgende Themen kam vor und wurden dann und dann besprochen oder so weil das so in Weiß ich nicht in verschiedenen Kästchen auf dem Blatt Papier und mal gucken. Auf es ist vielleicht schön visualisiert das sieht irgendwie so eine Word Cloud und so wenn es statisch macht in PDF guck mal das an und dann muss man halt irgendwie da reingehen und dann suchen wo das ist. Wenn das jetzt interaktiv macht dann sieht man halt irgendwie die Ersten 30 Minuten hat Person x dominiert mit folgenden Themen dann klickt man drauf und dann sieht man irgendwo mit highlighting in den transkript wo die Themen sind. Jetzt ist ein bisschen das jetzt so mein Bild was ich vor Augen hab jetzt könnt ihr daran Ei aber ich will doch auf jeden Fall weiß ich nicht ähm. Was auch immer sehen eine dreidimensionale Volker mit den Wörtern gemischt auf die Personen oder was auch immer ähm wie Stelle ich jetzt da was gelaufen ist? Und ein paar Sachen davon sind ganz einfach weil das ist reines Wörter zählen Statistik ein paar Sachen davon sind Rocket Science und muss man irgendwie bauen. Und da muss man vielleicht auch sagen das gibts noch nicht also von den von dem DIN A4 steht was ich mir vorstelle gibt es halt so ein böckli eine volltext Zusammenfassung von dem Meeting. Armes können nicht bauen ist zu aufwendig Na to do irgendwann. Aber so ein bisschen was will ich eigentlich sehen. "
"Speaker 3","32:32","33:48","75.84468749999996","Also Ich denke der Punkte mit dem interaktiven das ist sicher der größte Vorteil gegenüber einem niedergeschriebene eingeschrieben zusammenfassen wenn das Beispiel anschaut eben die Assistentin oder Assistenz. Der dann daneben sitzen einfach alles zusammen fast ich mein das ist dann an PDF ein Blatt Papier ähm darum dass mit dem interaktiven denk ich sicher der größte Vorteil oder etwas auch anderes vielleicht revolutionär im Vergleich zu einer normalen zusammenfassen was. Was genau dort hinein kommt oder kommen sollte finde ich jetzt so auf Anhieb noch ein bisschen eine schwierige Frage also Ich denke da müssen wir uns sicher vielleicht nochmal zu dritt zusammen setzen uns ausführlich überlegen eben wenn man weiß? Ist ein Business Meeting Es geht um zusammen Fassung jemand der nicht dabei war möchte mehr Informationen darüber das ganze sollte interactiv sein am dann wirklich nochmal vielleicht zusammen sitzen und auch uns überlegen eben was würden wir da raus wollen oder was wäre für uns der. Große Vorteil wo sind wir den Atlantik gegenüber einer normalen zusammen Fassung ähm ja. "
"Speaker 4","33:50","34:39","49.71796874999973","Es ist. Ich denk das ist so mein teammeeting oder jetzt das Bea Meeting ist das gleiche man auch hier treffen irgendwelche Entscheidungen auch hier gibt es irgendwie eine heiße Diskussion verschiedene Sachen werden am Anfang über. Bird und hier PDF und solche Sachen gesprochen jetzt geht es eher darum Was ist die Domäne was die Anwendung Was ist das Auto kam äh nachher sagen vielleicht noch auf den Termin verschieben nächste Woche oder nicht. Das sind ganz verschiedene Sachen und sich zu überlegen Was ist es was ich eigentlich hinterher also jetzt der Basel nicht dabei gewesen wäre wenn ich den Anruf und sage he Wer hat heute das Meeting. Das ist passiert also was würdet ihr dann sagen. Und das muss ja irgendwie lang rüberkommen mehr oder. "
